Time,Own1.OwnIdent.Parameters.Name,Own1.OwnPlatform.StateVector.PresentPos.Latitude,Own1.OwnPlatform.StateVector.PresentPos.Longitude,Own1.OwnPlatform.StateVector.PresentPos.AltitudeSea,Own1.OwnPlatform.StateVector.PresentPos.AltitudeGround,Own1.OwnPlatform.StateVector.PresentPos.Heading,Own1.OwnPlatform.StateVector.PresentPos.Pitch,Own1.OwnPlatform.StateVector.PresentPos.Roll,Own1.OwnPlatform.StateVector.DirectionAngles.TrackAngle,Own1.OwnPlatform.StateVector.IncidenceAngles.Alpha,Own1.OwnPlatform.StateVector.Velocity.TAS,Own1.OwnPlatform.StateVector.Velocity.CAS,Own1.OwnPlatform.StateVector.Velocity.Mach,Own1.OwnPlatform.StateVector.Velocity.North,Own1.OwnPlatform.StateVector.Velocity.East,Own1.OwnPlatform.StateVector.Velocity.Down,timeDifferences,North,East,Down,CAS,Heading,Pitch,Roll
msec,N/A,rad,rad,ft,ft,rad,rad,rad,rad,rad,ft/sec,ft/sec,N/A,ft/sec,ft/sec,ft/sec,msec,m/sec,m/sec,m/sec,k/sec,deg,deg,deg
1274663,Own1,0.544,0.605,19639.171,18964.829,0.397,0.211,3.11,0.386,0.275,335.634,245.383,0.32,274.865,111.748,-156.882,100,-16389468.06,-562523.8356,-1102805.228,145.3858231,22.74642447,12.08940948,178.1898743
1274763,Own1,0.544,0.605,19654.511,18980.351,0.397,0.189,3.111,0.387,0.276,334.412,244.41,0.318,276.857,112.721,-149.919,100,-16381090.08,-559117.7152,-1107587.049,144.8093349,22.74642447,10.82890233,178.2471701
1274863,Own1,0.544,0.605,19671.527,18997.61,0.397,0.164,3.111,0.387,0.276,333.077,243.336,0.317,279.086,113.814,-141.767,100,-16372651.37,-555681.9373,-1112156.636,144.1730057,22.74642447,9.39650784,178.2471701
1274963,Own1,0.544,0.605,19685.353,19011.755,0.397,0.143,3.112,0.388,0.275,332.009,242.475,0.316,280.911,114.712,-134.759,100,-16364144.73,-552212.8444,-1116477.747,143.6628759,22.74642447,8.19329647,178.3044658
1275063,Own1,0.544,0.605,19696.339,19023.014,0.397,0.125,3.112,0.388,0.275,331.174,241.819,0.315,282.372,115.433,-128.909,100,-16355582.46,-548716.3802,-1120585.251,143.2742055,22.74642447,7.161972439,178.3044658
1275163,Own1,0.544,0.605,19708.879,19035.788,0.398,0.104,3.113,0.389,0.274,330.239,241.073,0.315,284.054,116.267,-121.875,99,-16346975.65,-545197.9395,-1124514.445,142.8322115,22.80372025,5.958761069,178.3617616
1275262,Own1,0.544,0.605,19722.618,19049.775,0.398,0.08,3.113,0.389,0.273,329.241,240.266,0.314,285.918,117.194,-113.651,100,-16338404.16,-541689.5169,-1128192.092,142.3540758,22.80372025,4.583662361,178.3617616
1275362,Own1,0.544,0.605,19733.63,19061.024,0.398,0.059,3.114,0.389,0.272,328.467,239.63,0.313,287.431,117.952,-106.588,100,-16329689.28,-538117.4003,-1131656.217,141.9772551,22.80372025,3.380450991,178.4190574
1275462,Own1,0.544,0.605,19742.267,19069.921,0.398,0.041,3.114,0.39,0.271,327.878,239.173,0.312,288.633,118.556,-100.694,100,-16320928.27,-534522.1797,-1134905.059,141.7064894,22.80372025,2.34912696,178.4190574
1275562,Own1,0.544,0.605,19751.982,19079.909,0.398,0.02,3.114,0.39,0.27,327.24,238.68,0.312,290.006,119.25,-93.608,100,-16312130.63,-530908.5488,-1137974.249,141.4143941,22.80372025,1.14591559,178.4190574
1275662,Own1,0.544,0.605,19762.42,19090.695,0.398,-0.004,3.115,0.391,0.269,326.592,238.128,0.311,291.51,120.015,-85.328,99,-16303291.14,-527273.7646,-1140827.455,141.0873422,22.80372025,-0.229183118,178.4763532
1275761,Own1,0.544,0.605,19769.284,19097.776,0.399,-0.022,3.115,0.391,0.268,326.192,237.809,0.311,292.52,120.533,-79.405,100,-16294494.66,-523652.244,-1143402.276,140.8983394,22.86101603,-1.260507149,178.4763532
1275861,Own1,0.544,0.605,19776.869,19105.576,0.399,-0.042,3.116,0.391,0.266,325.782,237.483,0.31,293.662,121.123,-72.289,100,-16285578.55,-519978.3535,-1145822.57,140.7051892,22.86101603,-2.40642274,178.533649
1275961,Own1,0.544,0.605,19783.741,19112.788,0.399,-0.063,3.116,0.392,0.265,325.447,237.204,0.31,294.727,121.679,-65.165,100,-16276627.62,-516286.4795,-1148025.966,140.5398858,22.86101603,-3.609634109,178.533649
1276061,Own1,0.544,0.605,19789.902,19119.412,0.399,-0.084,3.117,0.392,0.263,325.189,236.975,0.31,295.872,122.283,-56.846,100,-16267644.23,-512577.6585,-1150012.219,140.4042066,22.86101603,-4.812845479,178.5909447
1276161,Own1,0.544,0.605,19795.348,19125.374,0.399,-0.104,3.117,0.392,0.262,325.007,236.811,0.31,296.626,122.686,-50.899,99,-16258625.94,-508850.4273,-1151744.906,140.3070391,22.86101603,-5.958761069,178.5909447
1276260,Own1,0.544,0.605,19800.081,19130.484,0.399,-0.125,3.118,0.392,0.26,324.901,236.717,0.31,297.461,123.137,-43.761,100,-16249675.08,-505148.3077,-1153280.812,140.2513454,22.86101603,-7.161972439,178.6482405
1276360,Own1,0.544,0.605,19804.101,19134.849,0.399,-0.145,3.118,0.393,0.258,324.87,236.675,0.31,298.218,123.554,-36.626,100,-16240608.36,-501395.0463,-1154614.664,140.2264611,22.86101603,-8.307888029,178.6482405
1276460,Own1,0.544,0.605,19807.406,19138.558,0.399,-0.166,3.118,0.393,0.257,324.915,236.696,0.31,298.898,123.936,-29.493,100,-16231518.57,-497629.0746,-1155731.038,140.2389032,22.86101603,-9.511099399,178.6482405
1276560,Own1,0.544,0.605,19809.999,19141.66,0.4,-0.186,3.119,0.393,0.255,325.035,236.764,0.31,299.501,124.284,-22.364,100,-16222408.05,-493851.4594,-1156629.995,140.2791922,22.91831181,-10.65701499,178.7055363
1276660,Own1,0.544,0.605,19811.879,19143.974,0.4,-0.206,3.119,0.394,0.253,325.229,236.895,0.31,300.029,124.597,-15.238,99,-16213279.14,-490063.237,-1157311.658,140.3568078,22.91831181,-11.80293058,178.7055363
1276759,Own1,0.544,0.605,19813.047,19145.55,0.4,-0.227,3.12,0.394,0.252,325.497,237.087,0.31,300.48,124.877,-8.114,100,-16204225.6,-486303.4519,-1157771.474,140.470565,22.91831181,-13.00614195,178.7628321
1276859,Own1,0.544,0.605,19813.502,19146.422,0.4,-0.247,3.12,0.394,0.25,325.838,237.33,0.31,300.855,125.122,-0.994,100,-16195066.86,-482497.1547,-1158018.791,140.6145389,22.91831181,-14.15205754,178.7628321
1276959,Own1,0.544,0.605,19813.246,19146.59,0.4,-0.268,3.12,0.394,0.249,326.251,237.63,0.311,301.154,125.333,6.123,100,-16185896.69,-478683.3897,-1158049.089,140.7922845,22.91831181,-15.35526891,178.7628321
1277059,Own1,0.544,0.605,19812.278,19146.022,0.4,-0.288,3.121,0.395,0.248,326.734,237.987,0.311,301.376,125.511,13.237,100,-16176717.4,-474863.1934,-1157862.458,141.0038018,22.91831181,-16.5011845,178.8201279
1277159,Own1,0.544,0.605,19810.599,19144.783,0.4,-0.309,3.121,0.395,0.247,327.288,238.397,0.312,301.52,125.654,20.35,99,-16167531.35,-471037.5716,-1157458.989,141.2467208,22.91831181,-17.70439587,178.8201279
1277258,Own1,0.544,0.605,19808.208,19142.979,0.4,-0.33,3.122,0.395,0.246,327.911,238.864,0.312,301.588,125.762,27.465,100,-16158432.81,-467245.8909,-1156844.916,141.5234114,22.91831181,-18.90760724,178.8774236
1277358,Own1,0.544,0.605,19805.105,19140.308,0.401,-0.35,3.122,0.395,0.245,328.603,239.385,0.313,301.578,125.837,34.583,100,-16149240.3,-463412.6186,-1156007.773,141.8320962,22.97560758,-20.05352283,178.8774236
1277458,Own1,0.544,0.605,19801.291,19136.788,0.401,-0.371,3.122,0.396,0.244,329.362,239.95,0.314,301.488,125.877,41.703,100,-16140048.09,-459577.0602,-1154953.67,142.1668504,22.97560758,-21.2567342,178.8774236
1277558,Own1,0.544,0.605,19796.765,19132.867,0.401,-0.392,3.123,0.396,0.244,330.187,240.575,0.315,301.319,125.881,48.828,100,-16130858.62,-455740.2826,-1153682.547,142.5371538,22.97560758,-22.45994557,178.9347194
1277658,Own1,0.544,0.605,19792.448,19129.409,0.401,-0.41,3.123,0.396,0.244,330.924,241.142,0.315,301.116,125.858,54.77,100,-16121674.31,-451903.383,-1152194.252,142.8730929,22.97560758,-23.4912696,178.9347194
1277758,Own1,0.544,0.605,19786.614,19124.664,0.401,-0.435,3.124,0.396,0.244,332.03,241.852,0.316,300.735,125.782,63.095,100,-16112496.18,-448067.1845,-1150524.842,143.2937575,22.97560758,-24.92366409,178.9920152
1277858,Own1,0.544,0.605,19778.906,19117.609,0.401,-0.456,3.124,0.396,0.244,333.045,242.745,0.317,300.318,125.678,70.238,100,-16103329.67,-444233.3025,-1148601.683,143.8228469,22.97560758,-26.12687546,178.9920152
1277958,Own1,0.544,0.605,19771.525,19110.53,0.401,-0.478,3.124,0.397,0.244,334.122,243.557,0.318,299.815,125.536,77.39,100,-16094175.86,-440402.5905,-1146460.803,144.303945,22.97560758,-27.38738261,178.9920152
